PREFEITURA DO MUNICÍPIO DE SÃO PAULO,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
ST - Santana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,9.3,4.2,0.3,0.3,0.0,0.0,0.0,18.500000000000004
COMDEC - Carandirú,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,1.7,12.1,0.2,0.0,0.0,0.0,0.0,17.7
PRECIPITAÇÃO MÉDIA - ZN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14166666666666666,0.4625,5.0875,0.0,0.0,5.397916666666667,5.875,1.375,0.3833333333333333,0.0,0.0,0.0,18.722916666666666
AF - Aricanduva / Vl. Formosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,8.2,0.0,0.0,10.5,6.8,3.4,1.0,0.0,0.0,0.0,30.9
EM - Ermelino Matarazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,3.6,0.0,0.0,6.0,3.1,0.5,1.2,0.0,0.0,0.0,16.1
GU - Guaianazes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466666666666667,0.0,0.0,5.8999999999999995,4.2,0.3,1.3,0.0,0.0,0.0,14.166666666666668
IQ - Itaquera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.9,2.0,0.0,0.95,0.0,0.0,0.0,8.85
IT - Itaim Paulista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,3.2,0.0,0.0,4.0,4.0,0.0,0.4,0.0,0.0,0.0,13.8
MO - Móoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,2.5,8.0,0.1,0.5,0.0,0.0,0.0,22.1
MP - São Miguel Paulista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,3.4,0.0,0.0,4.0,2.7,0.5,0.9,0.0,0.0,0.0,15.1
PE - Penha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.2,0.0,0.0,3.1,4.3,5.4,0.5,0.0,0.0,0.0,16.700000000000003
SM - São Mateus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.6,0.0,0.0,17.5,8.2,8.0,2.1,0.0,0.0,0.0,40
CT - Cidade Tiradentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,3.1,6.5,0.0,1.5,0.0,0.0,0.0,12.3
VP - Vila Prudente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,4.6,0.0,0.0,7.0,5.2,5.2,1.4,0.0,0.0,0.0,24.599999999999998
PRECIPITAÇÃO MÉDIA - ZL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427272727272727,0.07272727272727274,3.76969696969697,0.0,0.0,6.045454545454546,5.0,2.127272727272727,1.0681818181818183,0.0,0.0,0.0,19.510606060606058
Consolação (CGE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.4,0.0,0.0,0.2,4.2,0.8,1.6,0.0,0.0,0.0,11.4
SE - Sé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,4.6,0.0,0.0,2.4,5.2,0.7,0.5,0.0,0.0,0.0,13.8
PRECIPITAÇÃO MÉDIA - ZC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,4.5,0.0,0.0,1.3,4.7,0.75,1.05,0.0,0.0,0.0,12.600000000000001
BT - Butantã,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.2,6.0,0.0,0.0,0.3,5.6,0.2,4.8,0.0,0.0,0.0,21.4
LA - Lapa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,6.300000000000001,0.0,0.0,0.6,4.6,4.4,1.0,0.0,0.0,0.0,17.700000000000003
PI - Pinheiros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,7.8,0.0,0.0,0.0,5.0,2.7,0.4,0.0,0.0,0.0,17.7
PRECIPITAÇÃO MÉDIA - ZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,0.4000000000000001,6.7,0.0,0.0,0.3,5.066666666666666,2.4333333333333336,2.066666666666667,0.0,0.0,0.0,18.933333333333334
MB - M Boi Mirim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,4.0,0.0,0.0,0.2,7.0,0.3,0.8,0.0,0.0,0.0,23.8
CL - Campo Limpo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,4.4,6.6,0.0,0.0,0.0,1.8,7.2,4.8,0.0,0.0,0.0,34.6
CS - Capela do Socorro,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,3.1,3.1,0.0,0.0,0.1,5.5,0.7,2.4,0.0,0.0,0.0,29.7
IP - Ipiranga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,4.4,0.0,0.0,5.3,3.5,6.9,8.0,0.0,0.0,0.0,28.700000000000003
JA - Jabaquara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,3.8,0.0,0.0,0.0,6.5,0.2,7.2,0.0,0.0,0.0,19.099999999999998
SA - Santo Amaro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.5,0.0,0.0,0.0,1.5,7.0,1.0,0.0,0.0,0.0,15.2
VM - Vila Mariana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,4.0,0.0,0.0,0.8,3.4,7.0,1.5,0.0,0.0,0.0,18.1
PA - Parelheiros ,0.0,0.0,3.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,16.7,0.0,3.9,0.0,0.0,0.25,2.7,0.4,5.2,0.0,0.0,0.0,36.55
AD - Cidade Ademar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999999,1.0,8.5,0.0,0.0,0.0,6.4,2.6,1.8,0.0,0.0,0.0,21.100000000000005
PRECIPITAÇÃO MÉDIA - ZS,0.0,0.0,0.4222222222222222,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,6.155555555555555,1.011111111111111,4.866666666666667,0.0,0.0,0.7388888888888888,4.2555555555555555,3.5888888888888886,3.633333333333333,0.0,0.0,0.0,25.205555555555556
PRECIPITAÇÃO MÉDIA TOTAL,0.0,0.0,0.11515151515151514,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,2.37979797979798,0.4545454545454544,4.698989898989899,0.0,0.0,3.6313131313131306,4.996969696969696,2.2878787878787885,1.691414141414141,0.0,0.0,0.0,20.401515151515152
